"X10RR[1,3]","X10RR[3,3]",Delta_chisquare
-1.4999999999999982,-1.6999999999999984,1372.1737752698357
-1.4999999999999982,-1.5999999999999983,1318.3691945189487
-1.4999999999999982,-1.4999999999999982,1272.8550186073264
-1.4999999999999982,-1.3999999999999981,1234.657408341898
-1.4999999999999982,-1.299999999999998,1202.8785505706267
-1.4999999999999982,-1.199999999999998,1176.69249686953
-1.4999999999999982,-1.0999999999999979,1155.3418139656953
-1.4999999999999982,-0.9999999999999978,1138.1349334500912
-1.4999999999999982,-0.8999999999999977,1124.44409666334
-1.4999999999999982,-0.7999999999999976,1113.7037989669498
-1.4999999999999982,-0.6999999999999975,1105.4096459418636
-1.4999999999999982,-0.5999999999999974,1099.1175423855161
-1.4999999999999982,-0.49999999999999734,1094.443143307954
-1.4999999999999982,-0.39999999999999725,1091.0615044569092
-1.4999999999999982,-0.29999999999999716,1088.7068782310669
-1.4999999999999982,-0.19999999999999707,1087.1726091701178
-1.4999999999999982,-0.09999999999999698,1086.3110915395318
-1.4999999999999982,3.1086244689504383e-15,1086.0337598573367
-1.4999999999999982,0.1000000000000032,1086.3110915395318
-1.4999999999999982,0.2000000000000033,1087.1726091701178
-1.4999999999999982,0.3000000000000034,1088.706878231067
-1.4999999999999982,0.40000000000000346,1091.0615044569095
-1.4999999999999982,0.5000000000000036,1094.4431433079544
-1.4999999999999982,0.6000000000000036,1099.1175423855166
-1.4999999999999982,0.7000000000000037,1105.409645941864
-1.4999999999999982,0.8000000000000038,1113.7037989669504
-1.4999999999999982,0.9000000000000039,1124.4440966633404
-1.4999999999999982,1.000000000000004,1138.1349334500921
-1.4999999999999982,1.100000000000004,1155.3418139656967
-1.4999999999999982,1.2000000000000042,1176.6924968695319
-1.4999999999999982,1.3000000000000043,1202.8785505706285
-1.4999999999999982,1.4000000000000044,1234.6574083419002
-1.4999999999999982,1.5000000000000044,1272.8550186073292
-1.4999999999999982,1.6000000000000045,1318.3691945189519
-1.4999999999999982,1.7000000000000046,1372.1737752698393
-1.4999999999999982,1.8000000000000047,1435.3237199186021
-1.4999999999999982,1.9000000000000048,1508.9612628303137
-1.4999999999999982,2.000000000000005,1594.3232681680786
-1.4999999999999982,2.100000000000005,1692.749929198828
-1.4999999999999982,2.200000000000005,1805.6949665062764
-1.4999999999999982,2.300000000000005,1934.7374875333
-1.4999999999999982,2.4000000000000052,2081.5956782053763
-1.4999999999999982,2.5000000000000053,2248.142505716043
-1.4999999999999982,2.6000000000000054,2436.423619884702
-1.4999999999999982,2.7000000000000055,2648.677648826423
-1.4999999999999982,2.8000000000000056,2887.359093002774
-1.4999999999999982,2.9000000000000057,3155.1640300520216
-1.4999999999999982,3.0000000000000058,3455.0588511264273
-1.4999999999999982,3.100000000000006,3790.3122577936733
-1.4999999999999982,3.200000000000006,4164.530756888842
-1.4999999999999982,3.300000000000006,4581.697899032682
-1.4999999999999982,3.400000000000006,5046.21751486126
-1.3999999999999981,-3.5,4192.910285719648
-1.3999999999999981,-3.4,3773.7516889413573
-1.3999999999999981,-3.3,3398.7127782029506
-1.3999999999999981,-3.1999999999999997,3063.3874619196517
-1.3999999999999981,-3.0999999999999996,2763.823528855939
-1.3999999999999981,-2.9999999999999996,2496.475151810061
-1.3999999999999981,-2.8999999999999995,2258.159651384374
-1.3999999999999981,-2.7999999999999994,2046.018257467078
-1.3999999999999981,-2.6999999999999993,1857.4806143802411
-1.3999999999999981,-2.599999999999999,1690.2327839783677
-1.3999999999999981,-2.499999999999999,1542.1885093111084
-1.3999999999999981,-2.399999999999999,1411.4635097930548
-1.3999999999999981,-2.299999999999999,1296.352587152912
-1.3999999999999981,-2.199999999999999,1195.309329763694
-1.3999999999999981,-2.0999999999999988,1106.9282112849182
-1.3999999999999981,-1.9999999999999987,1029.9288878771486
-1.3999999999999981,-1.8999999999999986,963.1425065785577
-1.3999999999999981,-1.7999999999999985,905.4998457625422
-1.3999999999999981,-1.6999999999999984,856.0211169247725
-1.3999999999999981,-1.5999999999999983,813.8072653773945
-1.3999999999999981,-1.4999999999999982,778.0326157574605
-1.3999999999999981,-1.3999999999999981,747.9387165860087
-1.3999999999999981,-1.299999999999998,722.8292464435547
-1.3999999999999981,-1.199999999999998,702.0658526571137
-1.3999999999999981,-1.0999999999999979,685.0648017232152
-1.3999999999999981,-0.9999999999999978,671.2943290207145
-1.3999999999999981,-0.8999999999999977,660.2725836965651
-1.3999999999999981,-0.7999999999999976,651.566072937052
-1.3999999999999981,-0.6999999999999975,644.788518166338
-1.3999999999999981,-0.5999999999999974,639.6000440435232
-1.3999999999999981,-0.49999999999999734,635.7066294587644
-1.3999999999999981,-0.39999999999999725,632.8597580583478
-1.3999999999999981,-0.29999999999999716,630.8562141579578
-1.3999999999999981,-0.19999999999999707,629.5379782327291
-1.3999999999999981,-0.09999999999999698,628.7921845020201
-1.3999999999999981,3.1086244689504383e-15,628.5511114561914
-1.3999999999999981,0.1000000000000032,628.7921845020201
-1.3999999999999981,0.2000000000000033,629.5379782327293
-1.3999999999999981,0.3000000000000034,630.856214157958
-1.3999999999999981,0.40000000000000346,632.859758058348
-1.3999999999999981,0.5000000000000036,635.7066294587646
-1.3999999999999981,0.6000000000000036,639.6000440435234
-1.3999999999999981,0.7000000000000037,644.7885181663385
-1.3999999999999981,0.8000000000000038,651.5660729370525
-1.3999999999999981,0.9000000000000039,660.2725836965658
-1.3999999999999981,1.000000000000004,671.2943290207152
-1.3999999999999981,1.100000000000004,685.0648017232163
-1.3999999999999981,1.2000000000000042,702.0658526571151
-1.3999999999999981,1.3000000000000043,722.829246443556
-1.3999999999999981,1.4000000000000044,747.9387165860105
-1.3999999999999981,1.5000000000000044,778.0326157574625
-1.3999999999999981,1.6000000000000045,813.8072653773968
-1.3999999999999981,1.7000000000000046,856.0211169247752
-1.3999999999999981,1.8000000000000047,905.4998457625456
-1.3999999999999981,1.9000000000000048,963.1425065785616
-1.3999999999999981,2.000000000000005,1029.928887877153
-1.3999999999999981,2.100000000000005,1106.9282112849235
-1.3999999999999981,2.200000000000005,1195.3093297637
-1.3999999999999981,2.300000000000005,1296.3525871529189
-1.3999999999999981,2.4000000000000052,1411.4635097930625
-1.3999999999999981,2.5000000000000053,1542.188509311117
-1.3999999999999981,2.6000000000000054,1690.2327839783775
-1.3999999999999981,2.7000000000000055,1857.4806143802518
-1.3999999999999981,2.8000000000000056,2046.0182574670907
-1.3999999999999981,2.9000000000000057,2258.159651384388
-1.3999999999999981,3.0000000000000058,2496.4751518100766
-1.3999999999999981,3.100000000000006,2763.8235288559567
-1.3999999999999981,3.200000000000006,3063.3874619196713
-1.3999999999999981,3.300000000000006,3398.7127782029734
-1.3999999999999981,3.400000000000006,3773.751688941382
-1.299999999999998,-3.5,3173.212670679567
-1.299999999999998,-3.4,2833.128817348348
-1.299999999999998,-3.3,2530.614014941823
-1.299999999999998,-3.1999999999999997,2261.637931895743
-1.299999999999998,-3.0999999999999996,2022.6129002780872
-1.299999999999998,-2.9999999999999996,1810.346419473571
-1.299999999999998,-2.8999999999999995,1621.9979199539882
-1.299999999999998,-2.7999999999999994,1455.039524759946
-1.299999999999998,-2.6999999999999993,1307.2205546488876
-1.299999999999998,-2.599999999999999,1176.5355311936628
-1.299999999999998,-2.499999999999999,1061.1954404452365
-1.299999999999998,-2.399999999999999,959.6020281024835
-1.299999999999998,-2.299999999999999,870.3249054613623
-1.299999999999998,-2.199999999999999,792.0812537451084
-1.299999999999998,-2.0999999999999988,723.7179227464312
-1.299999999999998,-1.9999999999999987,664.1957280420556
-1.299999999999998,-1.8999999999999986,612.5757593692833
-1.299999999999998,-1.7999999999999985,568.0075210836108
-1.299999999999998,-1.6999999999999984,529.7187339457764
-1.299999999999998,-1.5999999999999983,497.0066358159642
-1.299999999999998,-1.4999999999999982,469.23062716223393
-1.299999999999998,-1.3999999999999981,445.8061156195995
-1.299999999999998,-1.299999999999998,426.19942216552215
-1.299999999999998,-1.199999999999998,409.92361980693227
-1.299999999999998,-1.0999999999999979,396.535184003243
-1.299999999999998,-0.9999999999999978,385.63134237916324
-1.299999999999998,-0.8999999999999977,376.84801961046946
-1.299999999999998,-0.7999999999999976,369.85828169523825
-1.299999999999998,-0.6999999999999975,364.37119215239363
-1.299999999999998,-0.5999999999999974,360.13100101876614
-1.299999999999998,-0.49999999999999734,356.91659584521244
-1.299999999999998,-0.39999999999999725,354.54115222168787
-1.299999999999998,-0.29999999999999716,352.8519296905149
-1.299999999999998,-0.19999999999999707,351.7301672364358
-1.299999999999998,-0.09999999999999698,351.09104087138587
-1.299999999999998,3.1086244689504383e-15,350.8836541612717
-1.299999999999998,0.1000000000000032,351.09104087138587
-1.299999999999998,0.2000000000000033,351.73016723643593
-1.299999999999998,0.3000000000000034,352.851929690515
-1.299999999999998,0.40000000000000346,354.541152221688
-1.299999999999998,0.5000000000000036,356.91659584521267
-1.299999999999998,0.6000000000000036,360.13100101876637
-1.299999999999998,0.7000000000000037,364.371192152394
-1.299999999999998,0.8000000000000038,369.8582816952386
-1.299999999999998,0.9000000000000039,376.8480196104699
-1.299999999999998,1.000000000000004,385.6313423791639
-1.299999999999998,1.100000000000004,396.5351840032438
-1.299999999999998,1.2000000000000042,409.9236198069332
-1.299999999999998,1.3000000000000043,426.1994221655232
-1.299999999999998,1.4000000000000044,445.80611561960086
-1.299999999999998,1.5000000000000044,469.2306271622355
-1.299999999999998,1.6000000000000045,497.00663581596626
-1.299999999999998,1.7000000000000046,529.7187339457787
-1.299999999999998,1.8000000000000047,568.0075210836133
-1.299999999999998,1.9000000000000048,612.5757593692863
-1.299999999999998,2.000000000000005,664.195728042059
-1.299999999999998,2.100000000000005,723.7179227464353
-1.299999999999998,2.200000000000005,792.0812537451129
-1.299999999999998,2.300000000000005,870.3249054613675
-1.299999999999998,2.4000000000000052,959.6020281024894
-1.299999999999998,2.5000000000000053,1061.1954404452433
-1.299999999999998,2.6000000000000054,1176.5355311936703
-1.299999999999998,2.7000000000000055,1307.220554648896
-1.299999999999998,2.8000000000000056,1455.0395247599556
-1.299999999999998,2.9000000000000057,1621.997919953999
-1.299999999999998,3.0000000000000058,1810.3464194735832
-1.299999999999998,3.100000000000006,2022.6129002781008
-1.299999999999998,3.200000000000006,2261.637931895759
-1.299999999999998,3.300000000000006,2530.6140149418407
-1.299999999999998,3.400000000000006,2833.128817348368
-1.199999999999998,-3.5,2415.984381354828
-1.199999999999998,-3.4,2138.9892757970265
-1.199999999999998,-3.3,1894.3531664602262
-1.199999999999998,-3.1999999999999997,1678.344080193234
-1.199999999999998,-3.0999999999999996,1487.663801255796
-1.199999999999998,-2.9999999999999996,1319.400375003111
-1.199999999999998,-2.8999999999999995,1170.9848716561717
-1.199999999999998,-2.7999999999999994,1040.1521477834965
-1.199999999999998,-2.6999999999999993,924.9053514491577
-1.199999999999998,-2.599999999999999,823.4839253113469
-1.199999999999998,-2.499999999999999,734.3348702850863
-1.199999999999998,-2.399999999999999,656.0870407120226
-1.199999999999998,-2.299999999999999,587.5282503096023
-1.199999999999998,-2.199999999999999,527.5849765012615
-1.199999999999998,-2.0999999999999988,475.30445905862683
-1.199999999999998,-1.9999999999999987,429.8389973160541
-1.199999999999998,-1.8999999999999986,390.43225854719157
-1.199999999999998,-1.7999999999999985,356.40741842259666
-1.199999999999998,-1.6999999999999984,327.15696279678383
-1.199999999999998,-1.5999999999999983,302.1339884024275
-1.199999999999998,-1.4999999999999982,280.8448483587928
-1.199999999999998,-1.3999999999999981,262.84299673081404
-1.199999999999998,-1.299999999999998,247.72389470458762
-1.199999999999998,-1.199999999999998,235.120849274394
-1.199999999999998,-1.0999999999999979,224.7016636657109
-1.199999999999998,-0.9999999999999978,216.16598704802692
-1.199999999999998,-0.8999999999999977,209.24325942061273
-1.199999999999998,-0.7999999999999976,203.69115588375445
-1.199999999999998,-0.6999999999999975,199.29444283729987
-1.199999999999998,-0.5999999999999974,195.86416697771864
-1.199999999999998,-0.49999999999999734,193.23710629422084
-1.199999999999998,-0.39999999999999725,191.2754205938304
-1.199999999999998,-0.29999999999999716,189.86644741465318
-1.199999999999998,-0.19999999999999707,188.92259751592948
-1.199999999999998,-0.09999999999999698,188.38131246280759
-1.199999999999998,3.1086244689504383e-15,188.20505515312195
-1.199999999999998,0.1000000000000032,188.3813124628076
-1.199999999999998,0.2000000000000033,188.92259751592954
-1.199999999999998,0.3000000000000034,189.86644741465327
-1.199999999999998,0.40000000000000346,191.27542059383052
-1.199999999999998,0.5000000000000036,193.23710629422095
-1.199999999999998,0.6000000000000036,195.86416697771875
-1.199999999999998,0.7000000000000037,199.2944428373001
-1.199999999999998,0.8000000000000038,203.69115588375473
-1.199999999999998,0.9000000000000039,209.24325942061313
-1.199999999999998,1.000000000000004,216.16598704802738
-1.199999999999998,1.100000000000004,224.70166366571146
-1.199999999999998,1.2000000000000042,235.12084927439474
-1.199999999999998,1.3000000000000043,247.72389470458853
-1.199999999999998,1.4000000000000044,262.84299673081506
-1.199999999999998,1.5000000000000044,280.844848358794
-1.199999999999998,1.6000000000000045,302.13398840242894
-1.199999999999998,1.7000000000000046,327.15696279678554
-1.199999999999998,1.8000000000000047,356.40741842259865
-1.199999999999998,1.9000000000000048,390.43225854719384
-1.199999999999998,2.000000000000005,429.8389973160567
-1.199999999999998,2.100000000000005,475.3044590586298
-1.199999999999998,2.200000000000005,527.5849765012649
-1.199999999999998,2.300000000000005,587.5282503096062
-1.199999999999998,2.4000000000000052,656.0870407120271
-1.199999999999998,2.5000000000000053,734.3348702850915
-1.199999999999998,2.6000000000000054,823.4839253113528
-1.199999999999998,2.7000000000000055,924.9053514491643
-1.199999999999998,2.8000000000000056,1040.1521477835042
-1.199999999999998,2.9000000000000057,1170.9848716561803
-1.199999999999998,3.0000000000000058,1319.4003750031209
-1.199999999999998,3.100000000000006,1487.663801255807
-1.199999999999998,3.200000000000006,1678.3440801932466
-1.199999999999998,3.300000000000006,1894.3531664602406
-1.199999999999998,3.400000000000006,2138.9892757970424
-1.0999999999999979,-3.5,1855.9381349810592
-1.0999999999999979,-3.4,1628.3831524315206
-1.0999999999999979,-3.3,1429.1203037690816
-1.0999999999999979,-3.1999999999999997,1254.6500113093284
-1.0999999999999979,-3.0999999999999996,1101.8995176006756
-1.0999999999999979,-2.9999999999999996,968.1753891088781
-1.0999999999999979,-2.8999999999999995,851.1202799873699
-1.0999999999999979,-2.7999999999999994,748.6736935590002
-1.0999999999999979,-2.6999999999999993,659.0364874640568
-1.0999999999999979,-2.599999999999999,580.638876758836
-1.0999999999999979,-2.499999999999999,512.1116975783505
-1.0999999999999979,-2.399999999999999,452.26070230612567
-1.0999999999999979,-2.299999999999999,400.0436655233722
-1.0999999999999979,-2.199999999999999,354.55008833917947
-1.0999999999999979,-2.0999999999999988,314.9832970327135
